,Probabilities
30914,0.05860871
30915,0.451223578
30916,0.00072248
30917,0.160100995
30918,0.003822362
30919,0.005794998
30920,0.013248217
30921,0.010520459
30922,0.037155658
30923,0.011917339
30924,0.102127147
30925,0.014002974
30926,0.008029268
30927,0.258614575
30928,0.071749473
30929,0.009596372
30930,0.012035038
30931,0.193122886
30932,0.004337161
30933,0.007360702
30934,0.005034062
30935,0.017341659
30936,0.005878966
30937,0.392309807
30938,0.002126414
30939,0.530886718
30940,0.545207529
30941,0.002920507
30942,0.005596899
30943,0.01099328
30944,0.003808663
30945,0.119392401
30946,0.302877985
30947,0.211274435
30948,0.529959504
30949,0.010932535
30950,0.010765895
30951,0.000535905
30952,0.336643682
30953,0.00957764
30954,0.004704116
30955,0.013269154
30956,0.012593984
30957,0.007812772
30958,0.19865126
30959,0.02428506
30960,0.003237161
30961,0.00495633
30962,0.001434691
30963,0.006994815
30964,0.077696454
30965,0.416030437
30966,0.264096771
30967,0.668990359
30968,0.006365942
30969,0.008153079
30970,0.24969659
30971,0.003806752
30972,0.00296101
30973,0.00485069
30974,0.25359466
30975,0.002992774
30976,0.004628417
30977,0.048673525
30978,0.00738734
30979,0.008457572
30980,0.18333388
30981,0.263453385
30982,0.013861286
30983,0.002686395
30984,0.010638233
30985,0.166833652
30986,0.014833692
30987,0.046038124
30988,0.000755758
30989,0.005305111
30990,0.003320213
30991,0.002592413
30992,0.003610173
30993,0.000509116
30994,0.002555251
30995,0.017925407
30996,0.058974505
30997,0.008372405
30998,0.015086027
30999,0.42085577
31000,0.169138032
31001,0.092012616
31002,0.493689621
31003,0.154082112
31004,0.524318132
31005,0.004860283
31006,0.564279565
31007,0.022168642
31008,0.230549778
31009,0.21879297
31010,0.005189702
31011,0.000790692
31012,0.113640465
31013,0.213785369
31014,0.016192382
31015,0.004148855
31016,0.006963115
31017,0.359447623
31018,0.003929715
31019,0.002406359
31020,0.111512886
31021,0.011603836
31022,0.500578942
31023,0.503568128
31024,0.016914633
31025,0.014120806
31026,0.009786353
31027,0.341218099
31028,0.027764846
31029,0.205322429
31030,0.005922405
31031,0.007990557
31032,0.437110128
31033,0.008369491
31034,0.67773877
31035,0.003782219
31036,0.015779052
31037,0.160637308
31038,0.003435445
31039,0.007652681
31040,0.013834739
31041,0.00573172
31042,0.544084828
31043,0.005311297
31044,0.006959868
31045,0.034567222
31046,0.000490696
31047,0.004276126
31048,0.015564541
31049,0.007298937
31050,0.007596393
31051,0.141508759
31052,0.00340423
31053,0.002036601
31054,0.019015919
31055,0.15888963
31056,0.023124121
31057,0.006061639
31058,0.694257674
31059,0.006924493
31060,0.002749759
31061,0.004605369
31062,0.001066668
31063,0.006676707
31064,0.185509223
31065,0.004222508
31066,0.018094562
31067,0.00852382
31068,0.009751329
31069,0.003774195
31070,0.00427245
31071,0.002769049
31072,0.003420263
31073,0.017152269
31074,0.222924854
31075,0.476382965
31076,0.359808666
31077,0.24111108
31078,0.017918295
31079,0.164292037
31080,0.003323768
31081,0.005519049
31082,0.011092548
31083,0.010022844
31084,0.040203915
31085,0.009163229
31086,0.001786269
31087,0.003567242
31088,0.000520271
31089,0.003339905
31090,0.261539761
31091,0.005626528
31092,0.403705034
31093,0.014430407
31094,0.012989298
31095,0.077221128
31096,0.003012259
31097,0.001841208
31098,0.005280625
31099,0.552796403
31100,0.005430854
31101,0.014701188
31102,0.008674509
31103,0.207312106
31104,0.025558016
31105,0.06016234
31106,0.022311181
31107,0.003535308
31108,0.012146314
31109,0.005818244
31110,0.002988875
31111,0.012850102
31112,0.005241763
31113,0.005948045
31114,0.265439091
31115,0.00709894
31116,0.280641291
31117,0.003777957
31118,0.007115498
31119,0.375398309
31120,0.005677141
31121,0.012533599
31122,0.494414984
31123,0.006397875
31124,0.005783186
31125,0.010508269
31126,0.00090954
31127,0.416628644
31128,0.131836059
31129,0.014444448
31130,0.004275278
31131,0.25529574
31132,0.008893419
31133,0.006594956
31134,0.149000697
31135,0.020876295
31136,0.002430887
31137,0.003092369
31138,0.256714303
31139,0.006580666
31140,0.005638709
31141,0.018224128
31142,0.018192942
31143,0.004493004
31144,0.180385148
31145,0.004388991
31146,0.002424496
31147,0.006193158
31148,0.407461712
31149,0.00770773
31150,0.178589148
31151,0.004772221
31152,0.000593719
31153,0.252932104
31154,0.005423996
31155,0.003348555
31156,0.000686993
31157,0.000204471
31158,0.016754651
31159,0.180477439
31160,0.001958626
31161,0.218329695
31162,0.633181654
31163,0.018066907
31164,0.006165274
31165,0.005387869
31166,0.212591703
31167,0.088908221
31168,0.007617721
31169,0.101338516
31170,0.307890157
31171,0.00111187
31172,0.001966004
31173,0.018368336
31174,0.348611544
31175,0.546574462
31176,0.316751674
31177,0.006521361
31178,0.010114783
31179,0.086143092
31180,0.016037721
31181,0.087943097
31182,0.007201229
31183,0.013216149
31184,0.004138912
31185,0.620669244
31186,0.144959144
31187,0.190607232
31188,0.005337221
31189,0.085484556
31190,0.389939017
31191,0.175056563
31192,0.006616599
31193,0.08998604
31194,0.010257804
31195,0.006769291
31196,0.753770175
31197,0.255474597
31198,0.002730175
31199,0.226537995
31200,0.229261127
31201,0.008514009
31202,0.010339516
31203,0.00501474
31204,0.291777198
31205,0.004811193
31206,0.010562986
31207,0.318281727
31208,0.007259362
31209,0.332991915
31210,0.004481827
31211,0.014375795
31212,0.46141697
31213,0.005095982
31214,0.385664031
31215,0.12512428
31216,0.018079653
31217,0.000999762
31218,0.044398704
31219,0.302170914
31220,0.00284324
31221,0.001256149
31222,0.009965202
31223,0.260401735
31224,0.033363477
31225,0.007248638
31226,0.004348556
31227,0.001958153
31228,0.01120308
31229,0.020071993
31230,0.004906429
31231,0.010009639
31232,0.022850522
31233,0.164987322
31234,0.449855666
31235,0.029119993
31236,0.003249369
31237,0.010226385
31238,0.004058098
31239,0.056284962
31240,0.023225148
31241,0.01211609
31242,0.002080232
31243,0.003107642
31244,0.010856662
31245,0.469737529
31246,0.594540158
31247,0.00383362
31248,0.012440107
31249,0.005270227
31250,0.228690662
31251,0.001116467
31252,0.006852193
31253,0.130249173
31254,0.17798032
31255,0.009966491
31256,0.219259861
31257,0.200095254
31258,0.205331416
31259,0.001150079
31260,0.001136985
31261,0.016060358
31262,0.006103044
31263,0.009988103
31264,0.355456145
31265,0.019503153
31266,0.000528661
31267,0.376105002
31268,0.018041011
31269,0.004164584
31270,0.012097082
31271,0.020342345
31272,0.005885555
31273,0.015041371
31274,0.02893291
31275,0.003535637
31276,0.005008322
31277,0.028293099
31278,0.001245712
31279,0.022218285
31280,0.003215859
31281,0.18252889
31282,0.002316962
31283,0.190201608
31284,0.307380764
31285,0.015497882
31286,0.004910211
31287,0.187311882
31288,0.003702958
31289,0.001043907
31290,0.22971431
31291,0.594443323
31292,0.091767765
31293,0.234430334
31294,0.004770747
31295,0.002272433
31296,0.562048325
31297,0.004676661
31298,0.011092449
31299,0.004744749
31300,0.001666054
31301,0.012518037
31302,0.036441284
31303,0.001743396
31304,0.028534633
31305,0.183765301
31306,0.006677767
31307,0.013478434
31308,0.018166791
31309,0.229587977
31310,0.236929025
31311,0.002322496
31312,0.00361364
31313,0.028512153
31314,0.331791561
31315,0.006785369
31316,0.001301287
31317,0.01268747
31318,0.189060455
31319,0.008485721
31320,0.004621089
31321,0.17083455
31322,0.003945473
31323,0.010362299
31324,0.007809314
31325,0.012854446
31326,0.003688294
31327,0.033029812
31328,0.303088022
31329,0.202564855
31330,0.017287946
31331,0.185810077
31332,0.010499726
31333,0.002586566
31334,0.00604049
31335,0.0043766
31336,0.023248923
31337,0.007307687
31338,0.005435056
31339,0.003349416
31340,0.071906591
31341,0.003257176
31342,0.368689539
31343,0.176051698
31344,0.018138073
31345,0.003877609
31346,0.033375291
31347,0.002616504
31348,0.001305638
31349,0.009077645
31350,0.020423351
31351,0.012452078
31352,0.003168195
31353,0.004201587
31354,0.0146881
31355,0.582954585
31356,0.003504896
31357,0.015671761
31358,0.004619049
31359,0.004929109
31360,0.002411917
31361,0.422964847
31362,0.006480542
31363,0.252865015
31364,0.230128453
31365,0.284913905
31366,0.001639752
31367,0.006992549
31368,0.013020803
31369,0.01085325
31370,0.003898496
31371,0.007147911
31372,0.004494267
31373,0.038926214
31374,0.357450245
31375,0.026450193
31376,0.003124491
31377,0.003760849
31378,0.011451617
31379,0.015014594
31380,0.000433077
31381,0.00409513
31382,0.077221828
31383,0.011523368
31384,0.006556836
31385,0.017341441
31386,0.035981036
31387,0.008921222
31388,0.008407231
31389,0.399052647
31390,0.007918266
31391,0.255419699
31392,0.002720404
31393,0.001358166
31394,0.020210942
31395,0.015382536
31396,0.092083439
31397,0.023606097
31398,0.006447561
31399,0.01013056
31400,0.028828035
31401,0.006237237
31402,0.452717166
31403,0.009128277
31404,0.010194319
31405,0.026312474
31406,0.012164808
31407,0.000609992
31408,0.005390667
31409,0.00889925
31410,0.003871023
31411,0.004570149
31412,0.029164449
31413,0.009865059
31414,0.210111247
31415,0.009256383
31416,0.002446417
31417,0.237036776
31418,0.008504512
31419,0.010463892
31420,0.244727037
31421,0.475115725
31422,0.022767948
31423,0.003733417
31424,0.014468978
31425,0.016187035
31426,0.319412771
31427,0.00748486
31428,0.401574771
31429,0.48527786
31430,0.01594441
31431,0.002685236
31432,0.002529713
31433,0.008274006
31434,0.262192006
31435,0.001544641
31436,0.155904209
31437,0.020636363
31438,0.004684845
31439,0.007371904
31440,0.013326354
31441,0.241280912
31442,0.016176266
31443,0.009292872
31444,0.240976351
31445,0.0195171
31446,0.005225528
31447,0.00179482
31448,0.381014272
31449,0.004572309
31450,0.01061535
31451,0.076930659
31452,0.000408401
31453,0.012069211
31454,0.002389245
31455,0.328568252
31456,0.00315812
31457,0.004885841
31458,0.006033213
31459,0.014700869
31460,0.00617707
31461,0.018834675
31462,0.012440801
31463,0.002868941
31464,0.130949935
31465,0.221765555
31466,0.001437331
31467,0.006397898
31468,0.006191318
31469,0.018663075
31470,0.412973478
31471,0.27347003
31472,0.00624485
31473,0.008080283
31474,0.019051078
31475,0.172268997
31476,0.003534215
31477,0.016489919
31478,0.001193261
31479,0.009805213
31480,0.016261914
31481,0.277945632
31482,0.005017817
31483,0.007820763
31484,0.144100136
31485,0.012628956
31486,0.353262717
31487,0.00248087
31488,0.000603183
31489,0.013226957
31490,0.501960894
31491,0.007445385
31492,0.006132676
31493,0.414642302
31494,0.015095429
31495,0.006792717
31496,0.002487902
31497,0.000288324
31498,0.001584144
31499,0.007490989
31500,0.570477066
31501,0.004062842
31502,0.005024331
31503,0.002528712
31504,0.003863413
31505,0.003466922
31506,0.008702565
31507,0.121438644
31508,0.00739805
31509,0.114892068
31510,0.00624307
31511,0.017778464
31512,0.005461961
31513,0.00301945
31514,0.004625888
31515,0.013228105
31516,0.422194695
31517,0.005166482
31518,0.014872568
31519,0.459471457
31520,0.223716098
31521,0.375239756
31522,0.004386326
31523,0.000454797
31524,0.011833477
31525,0.208471954
31526,0.008437823
31527,0.326041189
31528,0.006690375
31529,0.33123843
31530,0.014335941
31531,0.007233836
31532,0.002846749
31533,0.007584794
31534,0.023198597
31535,0.012789005
31536,0.001168989
31537,0.095256402
31538,0.03331676
31539,0.217361535
31540,0.003606762
31541,0.008700364
31542,0.003590884
31543,0.006932378
31544,0.010175198
31545,0.129927051
31546,0.005932399
31547,0.311138269
31548,0.028863744
31549,0.00780088
31550,0.0046416
31551,0.009117598
31552,0.001039162
31553,0.006030254
31554,0.145478297
31555,0.004951736
31556,0.001657894
31557,0.261542909
31558,0.015995088
31559,0.001724976
31560,0.044049139
31561,0.20182133
31562,0.327987898
31563,0.002360028
31564,0.068395758
31565,0.001441789
31566,0.147698725
31567,0.170268614
31568,0.000175782
31569,0.001406154
31570,0.004575308
31571,0.017881667
31572,0.158751793
31573,0.242236919
31574,0.011067106
31575,0.142557424
31576,0.00189174
31577,0.382766393
31578,0.011563366
31579,0.074336637
31580,0.007007015
31581,0.061432944
31582,0.004291415
31583,0.000467272
31584,0.170965026
31585,0.042510936
31586,0.455091372
31587,0.008422451
31588,0.001952051
31589,0.004368767
31590,0.079316103
31591,0.021185265
31592,0.5798968
31593,0.001326976
31594,0.12630826
31595,0.248622336
31596,0.19518744
31597,0.200864352
31598,0.291783838
31599,0.009579989
31600,0.003223215
31601,0.085189035
31602,0.000123157
31603,0.006368653
31604,0.311012208
31605,0.009169944
31606,0.001744385
31607,0.003343682
31608,0.190455419
31609,0.033461164
31610,0.019461062
31611,0.002923582
31612,0.083068427
31613,0.020784773
31614,0.366598322
31615,0.038578775
31616,0.007605415
31617,0.005244467
31618,0.011744359
31619,0.760084777
31620,0.011037319
31621,0.005996632
31622,0.009711018
31623,0.19672968
31624,0.291997971
31625,0.593966169
31626,0.008423735
31627,0.002092008
31628,0.007828409
31629,0.086100578
31630,0.291789917
31631,0.121766947
31632,0.0034803
31633,0.006136301
31634,0.015424074
31635,0.003262875
31636,0.005753063
31637,0.005682986
31638,0.005099358
31639,0.01897857
31640,0.141222326
31641,0.004334102
31642,0.014732835
31643,0.007199016
31644,0.172163798
31645,0.1809595
31646,0.005781251
31647,0.001273183
31648,0.009911864
31649,0.086878396
31650,0.017351858
31651,0.032957016
31652,0.023849537
31653,0.20215954
31654,0.006951378
31655,0.013320472
31656,0.002821842
31657,0.085300434
31658,0.196279283
31659,0.00178429
31660,0.005315492
31661,0.004996777
31662,0.013662363
31663,0.008373013
31664,0.092154969
31665,0.005360938
31666,0.001236995
31667,0.031729854
31668,0.006660495
31669,0.004395074
31670,0.009490617
31671,0.010131309
31672,0.010371739
31673,0.000252801
31674,0.002293216
31675,0.010665409
31676,0.044409933
31677,0.01846182
31678,0.007096604
31679,0.015563102
31680,0.014075399
31681,0.00110777
31682,0.254108586
31683,0.373150798
31684,0.234156303
31685,0.002707688
31686,0.229611278
31687,0.002770906
31688,0.006157069
31689,0.144629758
31690,0.004557498
31691,0.01784934
31692,0.007080929
31693,0.018464671
31694,0.4790061
31695,0.244114663
31696,0.107672019
31697,0.011327969
31698,0.008820212
31699,0.019108206
31700,0.362415793
31701,0.01042665
31702,0.245040076
31703,0.005894724
31704,0.00132476
31705,0.339496699
31706,0.014517072
31707,0.24929022
31708,0.137852978
31709,0.008781465
31710,0.455307407
31711,0.006809077
31712,0.53475768
31713,0.153885216
31714,0.089104496
31715,0.004811643
31716,0.00282899
31717,0.242206724
31718,0.020325093
31719,0.131977685
31720,0.006853768
31721,0.033105627
31722,0.005039216
31723,0.016757186
31724,0.014321359
31725,0.00376466
31726,0.002944511
31727,0.005541782
31728,0.004280533
31729,0.003587969
31730,0.016935324
31731,0.002403431
31732,0.002821458
31733,0.007773398
31734,0.006533769
31735,0.057987972
31736,0.225828769
31737,0.554899945
31738,0.036355516
31739,0.004166907
31740,0.011755618
31741,0.36481851
31742,0.000576342
31743,0.007502122
31744,0.01086453
31745,0.053526499
31746,0.002316277
31747,0.00296833
31748,0.143636807
31749,0.003030443
31750,0.603652593
31751,0.004294945
31752,0.004063128
31753,0.010117507
31754,0.004385007
31755,0.000528917
31756,0.010639416
31757,0.004799955
31758,0.006368653
31759,0.272581571
31760,0.022105765
31761,0.015024334
31762,0.00269488
31763,0.216187066
31764,0.000366017
31765,0.258113561
31766,0.018285696
31767,0.009538342
31768,0.019393893
31769,0.000513565
31770,0.004100091
31771,0.008728891
31772,0.098886978
31773,0.033613379
31774,0.015944422
31775,0.006727484
31776,0.004605404
31777,0.018747287
31778,0.001618879
31779,0.006927755
31780,0.00939108
31781,0.002030553
31782,0.021059541
31783,0.010236524
31784,0.012974948
31785,0.014240652
31786,0.004889872
31787,0.498153571
31788,0.446721521
31789,0.046444049
31790,0.004389652
31791,0.016806409
31792,0.047570707
31793,0.045014686
31794,0.007733544
31795,0.013283861
31796,0.005885678
31797,0.035472169
31798,0.276402765
31799,0.224790685
31800,0.577892097
31801,0.001072813
31802,0.010327757
31803,0.113368553
31804,0.013616453
31805,0.00171986
31806,0.108983548
31807,0.014574506
31808,0.013912999
31809,0.146232342
31810,0.008477904
31811,0.005731806
31812,0.005148935
31813,0.010287025
31814,0.005796185
31815,0.057105615
31816,0.010996659
31817,0.126605444
31818,0.036711026
31819,0.007357028
31820,0.003085518
31821,0.006689071
31822,0.000627812
31823,0.008313295
31824,0.006267813
31825,0.014115685
31826,0.208296168
31827,0.004309741
31828,0.00346046
31829,0.593069875
31830,0.011261955
31831,0.189869846
31832,0.004202489
31833,0.003164172
31834,0.01639347
31835,0.138530927
31836,0.007957327
31837,0.014183791
31838,0.01380303
31839,0.004386071
31840,0.212851363
31841,0.140591845
31842,0.030776619
31843,0.211145341
31844,0.001551361
31845,0.065992698
31846,0.004986842
31847,0.005847219
31848,0.013623634
31849,0.000888017
31850,0.008011422
31851,0.009282731
31852,0.007247522
31853,0.00424225
31854,0.278940677
31855,0.000391097
31856,0.137514542
31857,0.092850028
31858,0.004442321
31859,0.009917037
31860,0.003692369
31861,0.007147219
31862,0.002986305
31863,0.008313317
31864,0.002128977
31865,0.0049015
31866,0.019773732
31867,0.011410017
31868,0.003238476
31869,0.001477244
31870,0.067844198
31871,0.001428228
31872,0.006574952
31873,0.434169036
31874,0.008006498
31875,0.00913257
31876,0.560121455
31877,0.004291292
31878,0.006272922
31879,0.20373524
31880,0.10215274
31881,0.005266124
31882,0.663863971
31883,0.029999392
31884,0.005641932
31885,0.005747275
31886,0.008625079
31887,0.004679092
31888,0.045210477
31889,0.00098253
31890,0.012601531
31891,0.017075115
31892,0.008405695
31893,0.00227228
31894,0.00373772
31895,0.003939504
31896,0.086934636
31897,0.004668884
31898,0.007949106
31899,0.013067548
31900,0.014446444
31901,0.011423941
31902,0.15359886
31903,0.192049771
31904,0.197447529
31905,0.244458149
31906,0.014827696
31907,0.085328821
31908,0.277216021
31909,0.003350533
31910,0.007544247
31911,0.005012065
31912,0.010686148
31913,0.057742668
31914,0.004226458
31915,0.010445569
31916,0.006671245
31917,0.034048476
31918,0.013776278
31919,0.076284059
31920,0.003894419
31921,0.016004351
31922,0.128661447
31923,0.003599108
31924,0.006025832
31925,0.151664699
31926,0.003886249
31927,0.008907042
31928,0.014812005
31929,0.284567297
31930,0.011271543
31931,0.001934212
31932,0.005203024
31933,0.03930322
31934,0.030184455
31935,0.006081337
31936,0.023268416
31937,0.162116944
31938,0.237714071
31939,0.170247243
31940,0.001854245
31941,0.095340464
31942,0.060292292
31943,0.263645085
31944,0.030402609
31945,0.007556106
31946,0.264258904
31947,0.005952134
31948,0.013807548
31949,0.011129022
31950,0.154813111
31951,0.00541491
31952,0.001252679
31953,0.441370547
31954,0.016131835
31955,0.555511418
31956,0.006562244
31957,0.026287556
31958,0.011486764
31959,0.15962949
31960,0.004918417
31961,0.553731887
31962,0.003684682
31963,0.008650273
31964,0.004735877
31965,0.408065064
31966,0.007419162
31967,0.005390006
31968,0.057728349
31969,0.003592538
31970,0.486262189
31971,0.232846321
31972,0.000700288
31973,0.016319723
31974,0.418820897
31975,0.527635093
31976,0.018627288
31977,0.026310019
31978,0.029438424
31979,0.389864288
31980,0.005980041
31981,0.00260926
31982,0.014510123
31983,0.002367991
31984,0.013720471
31985,0.008372987
31986,0.002420144
31987,0.297325713
31988,0.009265984
31989,0.014759778
31990,0.567655925
31991,0.014047302
31992,0.005863576
31993,0.006343285
31994,0.005390946
31995,0.007896931
31996,0.041898754
31997,0.004259676
31998,0.001878696
31999,0.003232821
32000,0.269745089
32001,0.219340655
32002,0.004450646
32003,0.175566045
32004,0.07548471
32005,0.043951414
32006,0.091084569
32007,0.025268167
32008,0.003642538
32009,0.005308211
32010,0.33776201
32011,0.005403307
32012,0.339434639
32013,0.00388873
32014,0.024560471
32015,0.236942625
32016,0.004827641
32017,0.000363302
32018,0.005633749
32019,0.574945722
32020,0.021400832
32021,0.005905177
32022,0.00706434
32023,0.018173916
32024,0.015795487
32025,0.152638786
32026,0.00275416
32027,0.010524019
32028,0.386600143
32029,0.006091716
32030,0.368666953
32031,0.012635583
32032,0.013912305
32033,0.004238633
32034,0.002120305
32035,0.095430971
32036,0.005809386
32037,0.690294868
32038,0.774867659
32039,0.14762343
32040,0.204501189
32041,0.004762154
32042,0.326321974
32043,0.162378512
32044,0.003602403
32045,0.014789452
32046,0.163391535
32047,0.001728172
32048,0.004236406
32049,0.081536632
32050,0.02157822
32051,0.004480244
32052,0.011569346
32053,0.001710762
32054,0.004005865
32055,0.004728228
32056,0.613124087
32057,0.41873561
32058,0.181758229
32059,0.008777421
32060,0.069111375
32061,0.007571246
32062,0.007666342
32063,0.102994381
32064,0.005304964
32065,0.003899438
32066,0.003492339
32067,0.001675452
32068,0.177072826
32069,0.003832462
32070,0.121016356
32071,0.007428509
32072,0.001628096
32073,0.136337728
32074,0.008544775
32075,0.027233048
32076,0.253950166
32077,0.00730867
32078,0.008321873
32079,0.0470428
32080,0.007177544
32081,0.002464754
32082,0.462761828
32083,0.226352704
32084,0.001796829
32085,0.001971446
32086,0.014620813
32087,0.000707644
32088,0.003771195
32089,0.276696551
32090,0.0211014
32091,0.018520871
32092,0.002051009
32093,0.004972149
32094,0.207327439
32095,0.006727617
32096,0.691532217
32097,0.005918149
32098,0.09284624
32099,0.204697133
32100,0.004622773
32101,0.006098228
32102,0.238983778
32103,0.155719938
32104,0.002013473
32105,0.019127258
32106,0.351906305
32107,0.529980113
32108,0.00258147
32109,0.598796006
32110,0.013872497
32111,0.004625487
32112,0.30163506
32113,0.017812874
32114,0.004738696
32115,0.111145026
32116,0.009444668
32117,0.01479727
32118,0.001145717
32119,0.00846909
32120,0.016337245
32121,0.138718564
32122,0.013493693
32123,0.003076662
32124,0.06178801
32125,0.014723525
32126,0.031990825
32127,0.162726644
32128,0.009716411
32129,0.020010713
32130,0.224433888
32131,0.176646854
32132,0.24805961
32133,0.017864388
32134,0.011660192
32135,0.002117436
32136,0.008927557
32137,0.003001802
32138,0.001495536
32139,0.002953227
32140,0.0040653
32141,0.012302346
32142,0.232755513
32143,0.408514366
32144,0.004488271
32145,0.028038671
32146,0.412728501
32147,0.014241337
32148,0.00455571
32149,0.202286477
32150,0.016524897
32151,0.000347069
32152,0.013223476
32153,0.019843674
32154,0.027370727
32155,0.008342789
32156,0.01279402
32157,0.069118146
32158,0.234626366
32159,0.18007219
32160,0.013835698
32161,0.228394321
32162,0.072264185
32163,0.021444378
32164,0.003837402
32165,0.010284849
32166,0.109491403
32167,0.20911275
32168,0.014401906
32169,0.274451147
32170,0.004461311
32171,0.013083874
32172,0.00662909
32173,0.008993714
32174,0.42593692
32175,0.007847439
32176,0.045340715
32177,0.004919214
32178,0.003258255
32179,0.227197833
32180,0.005981754
32181,0.005159569
32182,0.000803337
32183,0.011767376
32184,0.004969287
32185,0.002991778
32186,0.070126198
32187,0.000254844
32188,0.3497512
32189,0.006788852
32190,0.007400102
32191,0.003851267
32192,0.003588794
32193,0.002956651
32194,0.223890289
32195,0.012190222
32196,0.035359473
32197,0.004943856
32198,0.162043166
32199,0.074255465
32200,0.547709838
32201,0.007530975
32202,0.000549748
32203,0.009234323
32204,0.003974529
32205,0.008165804
32206,0.282637492
32207,0.460133647
32208,0.003197781
32209,0.013590622
32210,0.01055631
32211,0.32628646
32212,0.00520969
32213,0.01446996
32214,0.212997579
32215,0.290999296
32216,0.000917642
32217,0.007033788
32218,0.002091274
32219,0.012650886
32220,0.011965404
32221,0.00629412
32222,0.006837395
32223,0.520592477
32224,0.005135666
32225,0.003955359
32226,0.007782171
32227,0.390381618
32228,0.001743193
32229,0.018696259
32230,0.007711317
32231,0.053530261
32232,0.09892632
32233,0.011852426
32234,0.005610943
32235,0.407689413
32236,0.006794882
32237,0.219676521
32238,0.004216853
32239,0.383783638
32240,0.02460038
32241,0.001601171
32242,0.009403281
32243,0.005356576
32244,0.003547349
32245,0.012642558
32246,0.004160587
32247,0.009252137
32248,0.140544458
32249,0.009403683
32250,0.003041184
32251,0.152727877
32252,0.007275587
32253,0.015016869
32254,0.656233294
32255,0.535418778
32256,0.10227861
32257,0.071900867
32258,0.233634852
32259,0.019382376
32260,0.749721555
32261,0.013028526
32262,0.002784134
32263,0.015627986
32264,0.049139869
32265,0.00355897
32266,0.006464913
32267,0.02838597
32268,0.246463856
32269,0.005265729
32270,0.004983629
32271,0.002620437
32272,0.008326985
32273,0.00515653
32274,0.226685613
32275,0.006086555
32276,0.012025131
32277,0.247994613
32278,0.135752026
32279,0.00531149
32280,0.010801637
32281,0.007860831
32282,0.001587697
32283,0.002127656
32284,0.236567175
32285,0.007147069
32286,0.018612213
32287,0.202734527
32288,0.003180986
32289,0.307410899
32290,0.530037821
32291,0.011150158
32292,0.002411613
32293,0.002653577
32294,0.010560772
32295,0.03041763
32296,0.002991776
32297,0.029164758
32298,0.002529886
32299,0.014031564
32300,0.001960404
32301,0.020474548
32302,0.018829872
32303,0.007199084
32304,0.008315909
32305,0.005595233
32306,0.005567962
32307,0.008537594
32308,0.312109031
32309,0.025254339
32310,0.008968358
32311,0.315179304
32312,0.00814171
32313,0.325356367
32314,0.00522498
32315,0.297642984
32316,0.00394988
32317,0.486649679
32318,0.002570838
32319,0.004992438
32320,0.004327094
32321,0.009640997
32322,0.006678262
32323,0.074599348
32324,0.019607342
32325,0.050853865
32326,0.026465969
32327,0.018202715
32328,0.007702468
32329,0.009427323
32330,0.304029512
32331,0.012766105
32332,0.004872094
32333,0.208280242
32334,0.005057293
32335,0.009101776
32336,0.00311867
32337,0.002118735
32338,0.007073333
32339,0.020009759
32340,0.00519741
32341,0.026667109
32342,0.003764168
32343,0.153026415
32344,0.004152968
32345,0.005636534
32346,0.002827565
32347,0.086908032
32348,0.009371604
32349,0.177454314
32350,0.002010144
32351,0.001543928
32352,0.068068927
32353,0.010212298
32354,0.156131182
32355,0.578799589
32356,0.00099918
32357,0.462592636
32358,0.135717673
32359,0.014017213
32360,0.006512163
32361,0.091139514
32362,0.006424813
32363,0.007228299
32364,0.025436241
32365,0.100848753
32366,0.009448753
32367,0.006172231
32368,0.001756564
32369,0.021292621
32370,0.010042769
32371,0.003035586
32372,0.06616567
32373,0.016698555
32374,0.001738968
32375,0.005818794
32376,0.005472523
32377,0.006928307
32378,0.005468841
32379,0.006715419
32380,0.012427519
32381,0.001275542
32382,0.005104645
32383,0.006943906
32384,0.014639143
32385,0.004181443
32386,0.358167512
32387,0.00250269
32388,0.010404189
32389,0.011647137
32390,0.003088226
32391,0.378059636
32392,0.39743331
32393,0.00523618
32394,0.388574859
32395,0.022304028
32396,0.434668414
32397,0.081691643
32398,0.061320209
32399,0.00591375
32400,0.258696258
32401,0.007221468
32402,0.015297197
32403,0.072316338
32404,0.012642395
32405,0.008516105
32406,0.006745139
32407,0.533604185
32408,0.008099773
32409,0.015875296
32410,0.505099057
32411,0.23252617
32412,0.102219141
32413,0.005992195
32414,0.006503932
32415,0.096093721
32416,0.067915164
32417,0.010144961
32418,0.006716567
32419,0.014708906
32420,0.003720789
32421,0.002309962
32422,0.002815376
32423,0.10726883
32424,0.002711456
32425,0.004809966
32426,0.34846865
32427,0.016122529
32428,0.003033736
32429,0.007393307
32430,0.332227336
32431,0.002699619
32432,0.020865526
32433,0.033089613
32434,0.208746478
32435,0.430460267
32436,0.035236048
32437,0.174244227
32438,0.000672817
32439,0.000640186
32440,0.001453315
32441,0.039088543
32442,0.000524791
32443,0.192801456
32444,0.002672938
32445,0.010119797
32446,0.175698478
32447,0.275216202
32448,0.016186908
32449,0.005742708
32450,0.015875921
32451,0.002973247
32452,0.114591199
32453,0.020240755
32454,0.002296758
32455,0.005815909
32456,0.004277769
32457,0.019548735
32458,0.005626932
32459,0.00754434
32460,0.374303189
32461,0.010180147
32462,0.01521529
32463,0.002215954
32464,0.061769486
32465,0.417828877
32466,0.009928888
32467,0.003800888
